idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	lhwsr_s	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yemmc_s	yemmwmy_s	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	ysv	yot	ypr	yemmy	yivag00_s	yivag01_s	ysemy	yseev	pdiuc_s	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc	poa	bwkmcee_s	bwkmcst_s	bwkmceemy_s	bwkmcstmy_s	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	boa14_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bed	bhoen_s	bhoef_s	bho	bho_s	bchot	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bsvca_s	bchcc_s	bchscc_s	bed00_s	boa	tscctse_s	tscctee_s	tsccter_s	tintace_s	tscse_s	tscee00_s	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscee01_s	tscee02_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintaeear_s	tintach_s	tinta_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_revloss	i_mc_rand_1	i_mc_rand_2	i_mc_rand_3	i_mc_rand_4	i_lma1	i_lma2	i_lmamy	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tscee00pj	i_tscee00tj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintahl_02	i_tintapj	i_tintatj	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	il_bsvca_inctest	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
258	25802	0	0	25801	22	1	4	10	1	0	0	0	0	0	3	7	0	0	0	0	0	0	0	15	0	0	0	37	0	0	1362.92	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.86	0	0	0	0	0	0	0	0	186.86	186.86	0	244.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	0	1362.92	0	0	0	0	0	0	0	0	0	0	0	105.85	0	0	0	0	0	0	0	0	0	0	0.86	0.01	0.16	0	0	0	0	1362.92	133.02	20.44	33.39	186.86	1362.92	133.02	88.59	22.76	0	0	244.37	0	0	0	0	0	186.86	0	0	0	0	0	0	0	0	0	0	0	105.85	105.85	0	0	0	0	0	1362.92	0	0	0	0	0	0	0	0	0	0	0	1257.08	674	0	12	0	660.62	2146.64	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	583.08	-583.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	1362.92	0	0	0	0	1362.92	0	105.85	105.85	0	105.85	0	186.86	0	0	244.37	186.86	1070.22	1362.92	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1362.92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	292.7	1070.22	1362.92	0	1176.06	1362.92	1362.92	0	1362.92	0	1257.08	0	1176.06	0	1070.22	0	0	0	1070.22	1070.22	0	25802	0	0
259	25901	0	0	25902	34	1	0	10	3	0	0	0	0	0	2	7	0	0	0	0	0	0	0	15	0	0	0	72	0	0	0	0	0	1755.05	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	8.33	0	0	0	0	0	0	0	0	0	0	0	0	0	612.71	306.35	9.36	315.71	0	800	0	25	0	0	0	0	0	402.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272.6	248.41	101.81	21.25	31.18	0	0	0	0	0	0	0	0	0	0	0	0	1352.4	0	1352.4	162.29	-46.34	0	0	0	0	46.34	-46.34	381.78	0	0	0	0	0	0	0	0	0	0	0.96	0.41	0.86	0	1755.05	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	381.78	0	381.78	0	0	0	381.78	0	0	162.29	0	0	0	0	184.42	92.67	-92.67	784.43	-46.34	508.48	674	0	12	0	450.8	2146.64	0.12	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.33	0.94	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	124	0	0	0	0	8.33	0	0	1755.05	1755.05	1273.05	448.05	825	0	1755.05	1273.05	335.45	335.45	0	335.45	0	0	402.65	0	0	402.65	2290	1755.05	1755.05	0	924	33.33	0	0	0	0	0	0	315.71	0	957.33	0	315.71	0	0	1755.05	0	0	0	0	0	0	0	0	0	0	0	0	33.33	315.71	924	0	0	738.1	2290	1755.05	0	0	1352.4	1755.05	1352.4	0	1352.4	1016.96	0	1352.4	1273.05	2290	0	0	0	1140.96	1140.96	315.71	25901	0	0
259	25902	0	0	25901	22	0	0	10	1	0	0	0	0	0	9	7	0	0	0	0	0	0	0	15	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-46.34	0	0	0	0	46.34	-46.34	0	0	0	0	0	0	0	0	0	0	0	0.72	0.5	0.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-46.34	46.34	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-46.34	-46.34	0	-46.34	0	0	0	0	0	0	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-46.34	46.34	0	0	0	0	0	0	0	0	46.34	0	0	0	46.34	0	0	0	46.34	46.34	0	25901	0	1
259	25903	25902	25901	0	7	1	2	10	1	0	0	0	0	0	6	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.5	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25901	1	0
260	26001	0	0	26002	85	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348.42	0	330.07	0	1348.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1348.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1645.25	0	1645.25	0	0	1795.51	215.46	215.46	0	0	0	148.07	0	0	0	0	0	0	0	0	0	0	0.68	0.29	0.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	148.07	148.07	0	0	0	0	0	0	0	0	197.43	1645.25	197.43	0	0	0	0	0	0	1337.09	674	0	12	0	1498.69	2146.64	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1326.18	-1326.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.9	0	626.9	1348.42	1348.42	1975.32	148.07	148.07	0	148.07	0	0	0	0	0	0	1827.24	1645.25	1645.25	0	0	0	1975.32	0	0	0	0	0	0	0	0	1975.32	0	0	0	0	0	0	0	0	0	0	0	1975.32	0	0	0	0	0	0	0	0	0	148.07	1827.24	0	0	1645.25	1348.42	1645.25	1645.25	1645.25	0	1200.35	1678.49	1348.42	626.9	1827.24	1348.42	0	0	1530.42	1530.42	1348.42	26001	0	0
260	26002	0	0	26001	81	0	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648.96	0	330.07	0	1648.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	148.41	148.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1648.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945.78	0	1945.78	0	0	1795.51	215.46	215.46	0	0	0	175.12	0	0	0	0	0	0	0	0	0	0	0.93	0.02	0.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175.12	175.12	0	0	0	0	0	0	0	0	233.49	1945.78	233.49	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626.9	0	626.9	1648.96	1648.96	2275.85	175.12	175.12	0	175.12	0	0	0	0	0	0	2100.73	1945.78	1945.78	0	0	0	2275.85	0	0	0	0	0	0	0	0	2275.85	0	0	0	0	0	0	0	0	0	0	0	2275.85	0	0	0	0	0	0	0	0	0	175.12	2100.73	0	0	1945.78	1648.96	1945.78	1945.78	1945.78	0	1473.84	1979.03	1648.96	626.9	2100.73	1648.96	0	0	1803.91	1803.91	1648.96	26001	0	1
261	26101	0	0	26102	55	1	0	10	2	0	0	0	0	0	3	7	0	0	0	0	0	0	0	15	0	0	0	58	0	0	3217.28	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	441.09	0	0	576.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2776.19	0	2776.19	0	0	2204.89	264.59	264.59	0	0	0	249.86	0	0	0	0	0	0	0	0	0	0	0.51	0.13	0.74	0	0	0	0	3217.28	314.01	48.26	78.82	441.09	3217.28	314.01	209.12	53.73	0	0	576.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	249.86	249.86	0	0	0	0	0	0	0	0	300	2776.19	333.14	33.14	0	0	0	0	0	2006.45	674	0	12	0	2204.89	2146.64	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2664.91	-2664.91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3217.28	3217.28	0	0	0	0	3217.28	0	249.86	249.86	0	249.86	0	441.09	0	0	576.86	441.09	2526.33	3217.28	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3217.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	690.95	2526.33	3217.28	0	2776.19	2776.19	3217.28	2776.19	2776.19	0	2526.33	0	2776.19	0	2526.33	0	0	0	2526.33	2526.33	0	26101	0	0
261	26102	0	0	26101	54	0	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	0	0	15	0	0	0	37	0	0	1893.15	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259.55	0	0	339.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1633.6	0	1633.6	0	0	2204.89	264.59	264.59	0	0	0	147.02	0	0	0	0	0	0	0	0	0	0	0.58	0.78	0.98	0	0	0	0	1893.15	184.77	28.4	46.38	259.55	1893.15	184.77	123.05	31.62	0	0	339.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.02	147.02	0	0	0	0	0	0	0	0	196.03	1633.6	196.03	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893.15	1893.15	0	0	0	0	1893.15	0	147.02	147.02	0	147.02	0	259.55	0	0	339.44	259.55	1486.58	1893.15	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1893.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	406.57	1486.58	1893.15	0	1633.6	1633.6	1893.15	1633.6	1633.6	0	1486.58	0	1633.6	0	1486.58	0	0	0	1486.58	1486.58	0	26101	0	1
262	26201	0	0	0	29	0	6	10	1	0	0	0	0	0	5	9	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	912	456	13.93	469.93	0	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.55	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.67	0	0	0	0	674	0	12	0	0	2146.64	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	288	0.33	0.67	0	0	0	0	0	0	0	0	0	0	0	0	0	95	193	0	0	0	0	0	0	0	0	1557.93	757.93	800	0	0	1557.93	0	0	0	0	0	0	0	0	0	0	1557.93	0	0	0	1088	0	0	0	0	0	0	0	469.93	0	1088	0	469.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	469.93	1088	0	0	0	1557.93	0	0	0	0	0	0	0	0	0	0	0	1557.93	1557.93	0	0	0	288	288	469.93	26201	0	0
262	26202	26201	0	0	2	1	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8	0.18	0.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26201	1	0
263	26301	0	0	26302	36	1	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	0	0	15	0	0	0	37	0	0	2277.22	2277.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	85.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.21	0	0	408.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1965.01	0	1965.01	0	-92.67	1452.96	174.36	174.36	0	92.67	-92.67	176.85	0	0	0	0	0	0	0	0	0	0	0.22	0.41	0.61	0	0	0	0	2277.22	222.26	34.16	55.79	312.21	2277.22	222.26	148.02	38.03	0	0	408.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.85	176.85	0	0	0	0	0	0	0	0	235.8	1965.01	235.8	0	0	185.34	-185.34	723.24	-92.67	707.43	674	0	12	0	726.48	2146.64	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	219	1	0	0	0	0	0	133.73	85.27	85.27	85.27	0	0	0	0	0	0	0	0	0	0	0	0	0	2277.22	2277.22	1685.27	85.27	1600	0	2277.22	1685.27	84.18	84.18	0	84.18	0	312.21	0	0	408.31	312.21	3566.1	2277.22	2277.22	0	1685.27	0	0	0	0	0	0	0	0	0	1685.27	0	0	0	2277.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1685.27	0	0	396.39	3566.1	2277.22	0	1965.01	1965.01	2277.22	1965.01	1965.01	0	1880.83	0	1965.01	1685.27	3566.1	0	0	0	1966.1	1966.1	0	26301	0	0
263	26302	0	0	26301	27	0	6	10	2	0	0	0	0	0	3	2	0	0	0	0	0	0	0	15	0	0	0	37	0	0	1090.41	1090.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.5	0	0	195.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940.91	0	940.91	0	-92.67	1452.96	174.36	174.36	0	92.67	-92.67	84.68	0	0	0	0	0	0	0	0	0	0	0.34	0.06	0.79	0	0	0	0	1090.41	106.42	16.36	26.72	149.5	1090.41	106.42	70.88	18.21	0	0	195.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.68	84.68	0	0	0	0	0	0	0	0	112.91	940.91	112.91	0	0	0	0	0	-92.67	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090.41	1090.41	0	0	0	0	1090.41	0	-7.99	-7.99	0	-7.99	0	149.5	0	0	195.51	149.5	948.9	1090.41	1090.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141.51	948.9	1090.41	0	940.91	940.91	1090.41	940.91	940.91	0	948.9	0	940.91	0	948.9	0	0	0	948.9	948.9	0	26301	0	1
