idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	liwmy_s	liwwh	liwmy	lunmy	lowas	lfs	lunmy_s	lnu	liwmy_a	lhw	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	yot	ypr	yemmy	ysv	yivag00_s	yivag01_s	yseev	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poacm_s	poa00	pdi00	pdiuc_s	pdiuc	pdinw	poa	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchuc_s	bcrdi_s	bchot	bed	bhoen_s	bhoef_s	bho	bho_s	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	boa	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscse_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tkt_s	tintace_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tin_s	thl_s	tag_s	kfb	kivho	kfbcc	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_bhomx	il_bsamt	il_bsatm	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
263	26301	0	0	26302	36	1	0	10	2	0	0	0	0	0	3	4	0	0	0	0	0	15	0	0	0	37	2277.22	2277.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.21	420.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1965.01	0	1965.01	0	9.92	1452.96	261.53	46.34	138.75	155.08	176.85	0	0	0	0	0	0	0	0	2277.22	222.26	34.16	55.79	312.21	2277.22	222.26	102.47	38.03	55.79	2.28	420.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176.85	176.85	0	152.29	152.29	0	0	46.34	1965.01	353.7	155.08	0	185.34	19.85	0	148.67	609.8	504	726.48	910.23	0.12	0	55	0.36	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2277.22	2277.22	0	0	0	0	2277.22	0	331.93	331.93	0	331.93	0	312.21	0	0	420.83	312.21	1633.08	2277.22	2277.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2277.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	644.14	1633.08	2277.22	0	1965.01	1965.01	2277.22	1965.01	1965.01	0	1633.08	0	1965.01	0	1633.08	0	0	1633.08	1633.08	26301	0	0
263	26302	0	0	26301	27	0	6	10	2	0	0	0	0	0	3	2	0	0	0	0	0	15	0	0	0	37	1090.41	1090.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.5	173.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940.91	0	940.91	0	9.92	1452.96	261.53	46.34	66.44	50.11	84.68	0	0	0	0	0	0	0	0	1090.41	106.42	16.36	26.72	149.5	1090.41	106.42	49.07	18.21	0	0	173.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.68	84.68	0	72.92	72.92	0	0	46.34	940.91	169.36	50.11	0	0	0	0	76.36	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090.41	1090.41	0	0	0	0	1090.41	0	134.79	134.79	0	134.79	0	149.5	0	0	173.7	149.5	806.12	1090.41	1090.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1090.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284.29	806.12	1090.41	0	940.91	940.91	1090.41	940.91	940.91	0	806.12	0	940.91	0	806.12	0	0	806.12	806.12	26301	0	1
263	26303	26302	26301	0	5	0	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26301	1	0
263	26304	26302	26301	0	3	0	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26301	1	0
264	26401	0	0	0	48	0	0	10	4	0	0	0	0	0	3	3	0	0	0	0	0	15	0	0	0	37	2648.98	2648.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	363.18	489.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2285.81	0	2285.81	411.45	187.96	0	0	0	0	187.96	205.72	0	0	0	0	0	0	0	0	2648.98	258.54	39.73	64.9	363.18	2648.98	258.54	119.2	44.24	64.9	2.65	489.53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	205.72	205.72	0	177.15	177.15	0	46.34	46.34	2285.81	411.45	187.96	0	0	187.96	0	187.96	1892.12	504	2285.81	1274.32	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2648.98	2648.98	0	0	0	0	2648.98	0	393.68	393.68	0	393.68	0	363.18	0	0	489.53	363.18	1892.12	2648.98	2648.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2648.98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	756.86	1892.12	2648.98	0	2285.81	2285.81	2648.98	2285.81	2285.81	0	1892.12	0	2285.81	0	1892.12	0	0	1892.12	1892.12	26401	0	0
265	26501	0	0	26502	50	1	0	10	2	0	0	0	0	0	3	1	0	0	0	0	0	15	0	0	0	45	4128.81	4128.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	566.06	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3562.75	0	3562.75	0	172.48	2586.82	465.63	46.34	301.37	318.85	320.65	0	0	0	0	0	0	0	0	4128.81	402.97	61.93	101.16	566.06	4128.81	402.97	185.8	68.95	101.16	4.13	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	320.65	320.65	0	276.11	276.11	0	0	46.34	3562.75	641.29	318.85	0	92.67	344.96	0	473.85	1423.46	504	1724.55	910.23	0.15	0	45	0.44	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4128.81	4128.81	0	0	0	0	4128.81	0	639.49	639.49	0	639.49	0	566.06	0	0	763	566.06	2923.26	4128.81	4128.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4128.81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1205.55	2923.26	4128.81	0	3562.75	3562.75	4128.81	3562.75	3562.75	0	2923.26	0	3562.75	0	2923.26	0	0	2923.26	2923.26	26501	0	0
265	26502	0	0	26501	39	0	0	10	2	0	0	0	0	0	3	5	0	0	0	0	0	15	0	0	0	37	1866.84	1866.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.94	344.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1610.9	0	1610.9	0	172.48	2586.82	465.63	46.34	136.26	118.78	144.98	0	0	0	0	0	0	0	0	1866.84	182.2	28	45.74	255.94	1866.84	182.2	84.01	31.18	45.74	1.87	344.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144.98	144.98	0	124.84	124.84	0	0	46.34	1610.9	289.96	118.78	0	0	0	0	308.74	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1866.84	1866.84	0	0	0	0	1866.84	0	263.76	263.76	0	263.76	0	255.94	0	0	344.99	255.94	1347.14	1866.84	1866.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1866.84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519.71	1347.14	1866.84	0	1610.9	1610.9	1866.84	1610.9	1610.9	0	1347.14	0	1610.9	0	1347.14	0	0	1347.14	1347.14	26501	0	1
265	26503	26502	26501	0	5	1	0	10	1	0	0	0	0	0	0	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26501	1	0
266	26601	0	0	0	84	0	0	10	5	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	1278.83	0	0	0	0	1278.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1278.83	0	1278.83	230.19	84.74	0	0	0	0	84.74	115.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115.09	115.09	0	99.11	99.11	0	46.34	46.34	1278.83	230.19	84.74	0	0	84.74	0	84.74	1078.99	504	1278.83	1274.32	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	0	186.71	1278.83	1278.83	1465.54	199.84	199.84	0	199.84	0	0	0	0	0	0	1265.7	1278.83	1278.83	0	0	0	1465.54	0	0	0	0	0	0	0	0	1465.54	0	0	0	0	0	0	0	0	0	0	0	1465.54	0	0	0	0	0	0	0	0	0	199.84	1265.7	0	0	1278.83	1278.83	1278.83	1278.83	1278.83	0	1078.99	1465.54	1278.83	186.71	1265.7	1278.83	0	1265.7	1265.7	26601	0	0
267	26701	0	0	0	71	0	0	10	5	0	0	0	0	0	4	5	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1492.58	0	0	0	0	1492.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1492.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1492.58	0	1492.58	268.67	106.65	0	0	0	0	106.65	134.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.33	134.33	0	115.68	115.68	0	46.34	46.34	1492.58	268.67	106.65	0	0	106.65	0	106.65	1251.6	504	1492.58	1274.32	0.2	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1492.58	1492.58	1492.58	240.99	240.99	0	240.99	0	0	0	0	0	0	1251.6	1492.58	1492.58	0	0	0	1492.58	0	0	0	0	0	0	0	0	1492.58	0	0	0	0	0	0	0	0	0	0	0	1492.58	0	0	0	0	0	0	0	0	0	240.99	1251.6	0	0	1492.58	1492.58	1492.58	1492.58	1492.58	0	1251.6	1492.58	1492.58	0	1251.6	1492.58	0	1251.6	1251.6	26701	0	0
268	26801	26802	26803	26804	47	1	0	10	2	0	0	0	0	0	2	8	0	0	0	0	0	15	0	0	0	70	295.32	295.32	0	1811.13	1811.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1811.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.49	47.04	0	0	0	415.8	81.16	24.95	6.94	10.19	0	123.24	0	0	0	0	0	0	0	0	1942.71	0	1942.71	0	0	971.36	174.84	46.34	27.69	27.69	266.32	0	0	0	0	0	1811.13	0	1811.13	295.32	28.82	4.43	7.24	40.49	295.32	28.82	13.29	4.93	0	0	47.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.32	22.93	243.39	229.33	19.75	209.58	0	45.87	254.83	45.87	0	111.11	92.67	0	0	27.69	549.57	504	903.39	910.23	0.12	0	75	0.27	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2106.45	2106.45	0	0	0	0	2106.45	0	294.01	294.01	0	294.01	0	40.49	123.24	0	47.04	163.73	1648.71	2106.45	2106.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	295.32	1811.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457.74	1648.71	2106.45	0	254.83	1942.71	2106.45	1942.71	254.83	1687.89	1648.71	0	1942.71	0	1648.71	0	0	1648.71	1648.71	26801	0	0
268	26802	0	0	26803	78	0	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	1377.77	0	0	0	0	1377.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1377.77	0	1377.77	0	115.87	1582.49	284.85	46.34	100.88	94.89	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	124	0	106.78	106.78	0	0	46.34	1377.77	248	94.89	0	0	0	0	216.75	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	0	186.71	1377.77	1377.77	1564.48	218.89	218.89	0	218.89	0	0	0	0	0	0	1345.59	1377.77	1377.77	0	0	0	1564.48	0	0	0	0	0	0	0	0	1564.48	0	0	0	0	0	0	0	0	0	0	0	1564.48	0	0	0	0	0	0	0	0	0	218.89	1345.59	0	0	1377.77	1377.77	1377.77	1377.77	1377.77	0	1158.88	1564.48	1377.77	186.71	1345.59	1377.77	0	1345.59	1345.59	26803	0	1
268	26803	0	0	26802	80	1	0	10	2	0	0	0	0	0	4	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	1787.21	0	0	0	0	1787.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1787.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1787.21	0	1787.21	0	115.87	1582.49	284.85	46.34	130.86	136.85	160.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160.85	160.85	0	138.51	138.51	0	0	46.34	1787.21	321.7	136.85	0	0	231.74	0	246.73	1324.19	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186.71	0	186.71	1787.21	1787.21	1973.92	297.7	297.7	0	297.7	0	0	0	0	0	0	1676.21	1787.21	1787.21	0	0	0	1973.92	0	0	0	0	0	0	0	0	1973.92	0	0	0	0	0	0	0	0	0	0	0	1973.92	0	0	0	0	0	0	0	0	0	297.7	1676.21	0	0	1787.21	1787.21	1787.21	1787.21	1787.21	0	1489.5	1973.92	1787.21	186.71	1676.21	1787.21	0	1676.21	1676.21	26803	0	0
268	26804	0	0	26801	42	0	0	10	2	0	0	0	0	0	7	-1	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971.36	174.84	46.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26801	0	1
268	26805	26804	26801	0	19	1	0	10	1	0	0	0	0	0	3	-1	0	0	0	0	0	15	0	0	0	-1	710.41	710.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.4	113.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	613.01	0	613.01	110.34	16.5	0	0	0	0	16.5	55.17	0	0	0	0	0	0	0	0	710.41	69.34	10.66	17.41	97.4	710.41	69.34	31.97	11.86	0	0	113.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.17	55.17	0	47.51	47.51	0	46.34	46.34	613.01	110.34	16.5	0	0	16.5	0	16.5	541.34	504	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710.41	710.41	0	0	0	0	710.41	0	71.67	71.67	0	71.67	0	97.4	0	0	113.17	97.4	541.34	710.41	710.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	710.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.07	541.34	710.41	0	613.01	613.01	710.41	613.01	613.01	0	541.34	0	613.01	0	541.34	0	0	541.34	541.34	26805	0	0
