idhh	idperson	idmother	idfather	idpartner	dag	dgn	dec	dwt	dms	ddilv	ddi	drgn1	drgn2	dct	les	loc	lhwsr_s	liwmy_s	liwwh	liwmy	lunmy	lowas	lte	lfs	lunmy_s	lnu	liwmy_a	lhw	yemmc_s	yemmwmy_s	yempj	yem	ypt	ysebs	yse	yds	yemtj	yivwg	ypp	yprrt	ypt00	yptmp	yseag	yem00	ydses_o	ymwdt	yiy	ysv	yot	ypr	yemmy	yivag00_s	yivag01_s	ysemy	yseev	pdiuc_s	pyr	psuwd	psu	pdi	poaab	poacmdi	poacmoa	poacmsu	poafr	poaot	psu00	psuor	psuot	poa04	pdi00	pdinw	poa00	poa04_s	poacm_s	pdiuc	poa	bwkmcee_s	bwkmcst_s	bwkmceemy_s	bwkmcstmy_s	bcrchdi	bcrdi	bchpl	bcrchdimy	bcrdimy	bchba	bchdied	bched	bchlg	bchlp	bchlp00	bchuc	bfa	bfaam	bfaot	bhl	bot	bsaot	bsapm	bsapmot	bsatm	bsatmpb	byr	bcc	bdinc	bchcc	bed00	bhoot	bunmy	bun	bunmy_s	bun_s	boa13_s	boa14_s	bma	bch00_s	bchlg_s	bchba_s	bched_s	bchdied_s	bchlp00_s	bchbamtna_s	bcrdi_s	bdinc_s	bchba01_s	bed	bhoen_s	bhoef_s	bho	bho_s	bchot	bsapm_s	bsatmen_s	bsatmefna_s	bsatmefmu_s	bsatm_s	bsvca_s	bchcc_s	bchscc_s	bed00_s	boa	tscctse_s	tscctee_s	tsccter_s	tintace_s	tscse_s	tscee00_s	tad	tis	tpr	tscee	tscer	tscse	tintami_s	tintaie_s	tscee_s	tscee01_s	tscee02_s	tscer_s	tscmapi_s	tscmadi_s	tscma_s	tsctbse_s	tscsepi_s	tscsedi_s	tscseac_s	tscsesi_s	tscseui_s	tscunpi_s	tscundi_s	tscun_s	tscfrpi_s	tscfrsi_s	tscfr_s	tfrhl_s	tkt_s	tintaeear_s	tintach_s	tinta_s	tintb_s	tintacd_s	tintbit_s	tintsit_s	tinit_s	tintbjt_s	tintsjt_s	tintcjt_s	tinjt_s	tintrch_s	tin_s	thl_s	tinxt_s	tag_s	kfb	kivho	kfbcc	i_revloss	i_mc_rand_1	i_mc_rand_2	i_mc_rand_3	i_mc_rand_4	i_lma1	i_lma2	i_lmamy	i_bsatm_rand	i_yse0	i_yseag0	i_ysebs0	i_tsctbeepj	i_tsceepipj	i_tsceedipj	i_tsceesipj	i_tsceepj	i_tsctberpj	i_tscerpipj	i_tscerdipj	i_tsceracpj	i_tsceruipj	i_tscereipj	i_tscerpj	i_tsctbeetj	i_tsceepitj	i_tsceeditj	i_tsceesitj	i_tsceetj	i_tscee00pj	i_tscee00tj	i_tsctbertj	i_tscerpitj	i_tscerditj	i_tsceractj	i_tsceruitj	i_tscereitj	i_tscertj	i_tsctbma	i_farmer	i_KRUS	i_thl_00	i_thl_01	i_thl_02	i_tintchl_00	i_tintchl_01	i_tintchl_02	i_tintahl_02	i_tintapj	i_tintatj	i_tintc_00	i_tintc_01	i_tintbit_01	i_tintsit_01	i_tinit_01	i_tinln_02	i_tintcch	i_tin_parents	i_tintcch_schl	i_tin	i_bch00_ipc	i_bch00_ilt	i_carenursingbenefits	i_months	i_mother	i_bho_ipc	i_bho_ilt	i_bho_ifc	i_bho_rti	i_bho_hlt	i_bho_hh	i_bsapm_mx	amrar	aoc	ald	aldagariv	aldnaar	aldar	xcc	xcd	xcmie	xhc	xhc00	xhchm	xhcmo	xhcmomc	xhcmomi	xhcrt	xhcsc	xhcscel	xhcscht	xhcscrf	xhcscwt	xishl	xivhcrt	xpp	xmp	xhcot	sel_s	sin23_s	sin21_s	sin22_s	sin24_s	sin28_s	sin29_s	sin30_s	sin31_s	sin32_s	sin33_s	sin34_s	sin35_s	sin36_s	sin37_s	sin39_s	sin40_s	sin41_s	sin42_s	sin43_s	sin44_s	sin45_s	sin46_s	sin47_s	sin48_s	sin49_s	sin50_s	sin01_s	sin02_s	ils_earns	ils_origy	ils_bensim	ils_benmt	ils_bennt	ils_pen	ils_origrepy	ils_ben	ils_taxsim	ils_taxin	ils_taxwl	ils_tax	ils_sicot	ils_sicee	ils_sicse	ils_sicct	ils_sicer	ils_sicdy	ils_dispy	ils_base_tin	ils_base_thl	ils_base_tkt	ils_b1_bfa	ils_b1_bed	ils_b1_boa	ils_b1_bsu	ils_b1_bdi	ils_b1_bun	ils_b1_bhl	ils_b1_bho	ils_b1_bsa	ils_b1_bwk	ils_b2_bfaed	ils_b2_penhl	ils_b2_bsaho	ils_b2_bunwk	ils_udb_yem	ils_udb_yse	ils_udb_ypp	ils_udb_ypr	ils_udb_yiy	ils_udb_ypt	ils_udb_yot	ils_udb_xmp	ils_udb_kfbcc	ils_udb_boa	ils_udb_bsu	ils_udb_bdi	ils_udb_bun	ils_udb_bhl	ils_udb_bed	ils_udb_bsa	ils_udb_bfa	ils_udb_bho	ils_udb_tpr	ils_udb_tis	ils_udb_yds	il_ywk	il_tinktiy	il_thl	il_tin_child_thres	il_tinty	il_tintb	il_tintb_ws	il_tin_lin	il_bfamt	il_bnb	il_bhomt	il_ben0	il_dpisilc	il_poacm	il_carenursingbenefits	il_bhomx	il_bsamt	il_bsatm	il_bsvca_inctest	tu_fambu_pl_HeadID	tu_fambu_pl_IsDependentChild	tu_fambu_pl_IsPartner
218	21803	21802	21801	0	23	1	0	10	1	0	0	0	0	0	9	6	0	0	0	0	0	0	0	15	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95	0.19	0.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21803	0	0
218	21804	0	0	0	74	0	0	10	5	0	0	0	0	0	4	6	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287.38	0	0	0	2287.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	132.37	220.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2287.38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640.59	0	2640.59	316.87	16.87	0	0	0	0	0	16.87	237.65	0	0	0	0	0	0	0	0	0	0	0.4	0.92	0.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.65	237.65	0	0	0	0	0	0	0	300	300	2640.59	316.87	16.87	0	0	16.87	0	16.87	2032.86	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1358.86	-1358.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	353.2	0	353.2	2287.38	2287.38	2640.59	254.52	254.52	0	254.52	0	0	0	0	0	0	2386.06	2640.59	2640.59	0	0	0	2640.59	0	0	0	0	0	0	0	0	2640.59	0	0	0	0	0	0	0	0	0	0	0	2640.59	0	0	0	0	0	0	0	0	0	254.52	2386.06	0	0	2640.59	2287.38	2640.59	2640.59	2640.59	0	2032.86	2287.38	2287.38	353.2	2386.06	2287.38	0	0	2032.86	2032.86	2287.38	21804	0	0
219	21901	0	0	21902	27	0	6	10	1	0	0	0	0	0	6	5	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	161.04	161.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.08	0	0	28.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	138.96	0	138.96	16.68	0	0	0	0	0	0	0	12.51	0	0	0	0	0	0	0	0	0	0	0.02	0.39	0.77	0	0	0	0	161.04	15.72	2.42	3.95	22.08	161.04	15.72	10.47	2.69	0	0	28.87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.51	12.51	0	0	0	0	0	0	0	16.68	16.68	138.96	16.68	0	0	0	0	0	0	126.46	674	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	161.04	161.04	0	0	0	0	161.04	0	12.51	12.51	0	12.51	0	22.08	0	0	28.87	22.08	126.46	161.04	161.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.59	126.46	161.04	0	138.96	138.96	161.04	138.96	138.96	0	126.46	0	138.96	0	126.46	0	0	0	126.46	126.46	0	21902	0	1
219	21902	0	0	21901	30	1	0	10	1	0	0	0	0	0	3	3	0	0	0	0	0	0	0	15	0	0	0	50	0	0	3312.34	3312.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.12	0	0	593.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2858.22	0	2858.22	342.99	42.99	0	0	0	0	0	42.99	257.24	0	0	0	0	0	0	0	0	0	0	0.47	0.02	0.57	0	0	0	0	3312.34	323.28	49.69	81.15	454.12	3312.34	323.28	215.3	55.32	0	0	593.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.24	257.24	0	0	0	0	0	0	0	300	300	2858.22	342.99	42.99	0	0	42.99	0	42.99	2557.99	674	0	12	0	1498.59	1903.85	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1883.99	-1883.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3312.34	3312.34	0	0	0	0	3312.34	0	300.23	300.23	0	300.23	0	454.12	0	0	593.9	454.12	2557.99	3312.34	3312.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3312.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	754.35	2557.99	3312.34	0	2858.22	2858.22	3312.34	2858.22	2858.22	0	2557.99	0	2858.22	0	2557.99	0	0	0	2557.99	2557.99	0	21902	0	0
220	22001	0	0	0	82	0	0	10	5	0	0	0	0	0	4	-1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836.22	0	294.39	0	1836.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	132.37	220.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1836.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2189.43	0	2189.43	262.73	0	0	0	0	0	0	0	197.05	0	0	0	0	0	0	0	0	0	0	0.54	0.4	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.05	197.05	0	0	0	0	0	0	0	262.73	262.73	2189.43	262.73	0	0	0	0	0	0	1639.17	674	0	12	0	1836.22	2538.46	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	965.17	-965.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	647.59	0	647.59	1836.22	1836.22	2483.82	197.05	197.05	0	197.05	0	0	0	0	0	0	2286.77	2189.43	2189.43	0	0	0	2483.82	0	0	0	0	0	0	0	0	2483.82	0	0	0	0	0	0	0	0	0	0	0	2483.82	0	0	0	0	0	0	0	0	0	197.05	2286.77	0	0	2189.43	1836.22	2189.43	2189.43	2189.43	0	1639.17	2130.61	1836.22	647.59	2286.77	1836.22	0	0	1933.56	1933.56	1836.22	22001	0	0
221	22101	0	0	22102	27	0	0	10	2	0	0	0	0	0	3	2	0	0	0	0	0	0	0	15	0	0	0	40	0	0	3277.82	3277.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449.39	0	0	587.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2828.43	0	2828.43	0	42.02	2850.16	342.02	300	41.7	0	83.72	254.56	0	0	0	0	0	0	0	0	0	0	0.4	0.95	0.51	0	0	0	0	3277.82	319.92	49.17	80.31	449.39	3277.82	319.92	213.06	54.74	0	0	587.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.56	254.56	0	0	0	0	0	0	0	0	300	2828.43	339.41	39.41	0	0	84.04	0	83.72	2481.79	674	0	12	0	2850.16	1903.85	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3615.58	-3615.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3277.82	3277.82	0	0	0	0	3277.82	0	338.28	338.28	0	338.28	0	449.39	0	0	587.71	449.39	2490.15	3277.82	3277.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3277.82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787.67	2490.15	3277.82	0	2828.43	2828.43	3277.82	2828.43	2828.43	0	2490.15	0	2828.43	0	2490.15	0	0	0	2490.15	2490.15	0	22101	0	0
221	22102	0	0	22101	29	1	0	10	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	15	0	0	0	50	0	0	0	0	0	3203.16	3203.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3203.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047	204.37	83.76	17.48	25.65	0	0	0	0	0	0	0	0	0	0	0	0	2871.88	0	2871.88	0	42.02	2850.16	342.02	300	42.34	0	84.36	314.1	0	0	0	0	0	0	0	0	0	0	0.88	0.56	0.24	0	3203.16	0	3203.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314.1	0	314.1	0	0	0	314.1	0	0	0	0	0	0	0	485.98	0	0	0	84.36	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3203.16	3203.16	0	0	0	0	3203.16	0	398.46	398.46	0	398.46	0	0	331.27	0	0	331.27	2473.43	3203.16	3203.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3203.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	729.73	2473.43	3203.16	0	0	2871.88	3203.16	2871.88	0	2871.88	2473.43	0	2871.88	0	2473.43	0	0	0	2473.43	2473.43	0	22101	0	1
222	22201	0	0	22202	61	1	0	10	2	0	0	0	0	0	3	3	0	0	0	0	0	0	0	15	0	0	0	37	0	0	3312.03	3312.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	454.08	0	0	593.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2857.95	0	2857.95	0	0	2293.61	275.23	275.23	0	0	0	257.22	0	0	0	0	0	0	0	0	0	0	0.08	0.42	0.75	0	0	0	0	3312.03	323.25	49.68	81.14	454.08	3312.03	323.25	215.28	55.31	0	0	593.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.22	257.22	0	0	0	0	0	0	0	0	300	2857.95	342.95	42.95	0	0	0	0	0	1292.97	674	0	12	0	1499.39	1903.85	0.12	0	40	0.5	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1237.94	-1237.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3312.03	3312.03	0	0	0	0	3312.03	0	257.22	257.22	0	257.22	0	454.08	0	0	593.85	454.08	2600.74	3312.03	3312.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3312.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	711.3	2600.74	3312.03	0	2857.95	2857.95	3312.03	2857.95	2857.95	0	2600.74	0	2857.95	0	2600.74	0	0	0	2600.74	2600.74	0	22201	0	0
222	22202	0	0	22201	62	0	0	10	2	0	0	0	0	0	4	9	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	163.21	163.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.38	0	0	29.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1729.27	0	1729.27	0	0	2293.61	275.23	275.23	0	0	0	155.63	0	0	0	0	0	0	0	0	0	0	0.76	0.28	0.8	0	0	0	0	163.21	15.93	2.45	4	22.38	163.21	15.93	10.61	2.73	0	0	29.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.63	155.63	0	0	0	0	0	0	0	0	207.51	1729.27	207.51	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163.21	163.21	1588.44	1588.44	0	0	163.21	1588.44	155.63	155.63	0	155.63	0	22.38	0	0	29.26	22.38	1573.64	1751.65	1751.65	0	0	0	1588.44	0	0	0	0	0	0	0	0	1588.44	0	0	163.21	0	0	0	0	0	0	0	0	1588.44	0	0	0	0	0	0	0	0	0	178.01	1573.64	163.21	0	1729.27	140.83	1751.65	1729.27	1729.27	0	-14.8	0	140.83	1588.44	1573.64	0	0	0	-14.8	-14.8	0	22201	0	1
223	22301	0	0	0	51	0	0	10	1	0	0	0	0	0	3	2	0	0	0	0	0	0	0	15	0	0	0	37	0	0	2021.16	2021.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277.1	0	0	362.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1744.05	0	1744.05	209.29	0	0	0	0	0	0	0	156.96	0	0	0	0	0	0	0	0	0	0	0.27	0.83	0.39	0	0	0	0	2021.16	197.26	30.32	49.52	277.1	2021.16	197.26	131.38	33.75	0	0	362.39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156.96	156.96	0	0	0	0	0	0	0	209.29	209.29	1744.05	209.29	0	0	0	0	0	0	1587.09	674	0	12	0	1744.05	2538.46	0.15	0	35	0.57	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	913.09	-913.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2021.16	2021.16	0	0	0	0	2021.16	0	156.96	156.96	0	156.96	0	277.1	0	0	362.39	277.1	1587.09	2021.16	2021.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2021.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	434.07	1587.09	2021.16	0	1744.05	1744.05	2021.16	1744.05	1744.05	0	1587.09	0	1744.05	0	1587.09	0	0	0	1587.09	1587.09	0	22301	0	0
224	22401	0	0	0	61	0	0	10	5	0	0	0	0	0	7	1	0	0	0	0	0	0	0	15	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	719	199.96	99.98	3.05	103.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1588.44	0	1588.44	190.61	0	0	0	0	0	0	0	142.96	0	0	0	0	0	0	0	0	0	0	0.37	0.42	0.47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.96	142.96	0	0	0	0	0	0	0	190.61	190.61	1588.44	190.61	0	0	0	0	0	0	-142.96	674	0	12	0	0	2538.46	0.15	0	35	0.57	719	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	22.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2410.47	2410.47	0	0	0	2410.47	142.96	142.96	0	142.96	0	0	0	0	0	0	2267.51	1588.44	1588.44	0	0	0	1588.44	0	0	0	0	0	822.03	0	0	1588.44	822.03	0	0	0	0	0	0	0	0	0	0	1588.44	0	0	0	0	0	822.03	0	0	0	142.96	2267.51	0	0	1588.44	0	1588.44	1588.44	1588.44	0	-142.96	0	0	2410.47	2267.51	0	0	0	-142.96	576.04	822.03	22401	0	0
